"Header Size"           ,15              
"Model Name"            ,"DLM4000       "
"Comment"               ,"                                                                                                                                "
"BlockNumber"           ,1               ,1               
"TraceName"             ,"CH1           ","CH3           "
"BlockSize"             ,1250            ,1250            
"VUnit"                 ,"V             ","V             "
"SampleRate"            ,1250000.0       ,1250000.0       
"HResolution"           ,8.000000E-07    ,8.000000E-07    
"HOffset"               ,-9.992000E-04   ,-9.992000E-04   
"HUnit"                 ,"s             ","s             "
"DisplayBlockSize"      ,1250            ,1250            
"DisplayPointNo."       ,1               ,1                
"Date"                  ,"2019/11/26","2019/11/26"
"Time"                  ,"12:33:56.100895200    ","12:33:56.100895200    "

  -890.40000E-06,       0.428E-03,      110.06E-03,
  -889.60000E-06,       0.084E-03,      116.66E-03,
  -888.80000E-06,       0.216E-03,      115.72E-03,
  -888.00000E-06,       0.362E-03,      114.31E-03,
  -887.20000E-06,       0.431E-03,      115.78E-03,
  -886.40000E-06,       0.497E-03,      115.72E-03,
  -885.60000E-06,       0.031E-03,      122.25E-03,
  -884.80000E-06,       0.284E-03,      133.91E-03,
  -884.00000E-06,       0.328E-03,      115.19E-03,
  -883.20000E-06,       0.181E-03,      120.25E-03,
  -882.40000E-06,       0.666E-03,      117.78E-03,
  -881.60000E-06,       0.053E-03,      108.91E-03,
  -880.80000E-06,       0.613E-03,      112.47E-03,
  -880.00000E-06,       0.128E-03,      114.69E-03,
  -879.20000E-06,       0.116E-03,      110.66E-03,
  -878.40000E-06,       0.244E-03,      119.13E-03,
  -877.60000E-06,       0.656E-03,      117.09E-03,
  -876.80000E-06,       0.672E-03,      117.12E-03,
  -876.00000E-06,       0.116E-03,      118.87E-03,
  -875.20000E-06,       0.262E-03,      111.87E-03,
  -874.40000E-06,       0.125E-03,      118.44E-03,
  -873.60000E-06,       0.344E-03,      113.72E-03,
  -872.80000E-06,       0.441E-03,      117.53E-03,
  -872.00000E-06,       0.213E-03,      114.06E-03,
  -871.20000E-06,       0.497E-03,      117.62E-03,
  -870.40000E-06,       0.347E-03,      112.25E-03,
  -869.60000E-06,      -0.025E-03,      118.31E-03,
  -868.80000E-06,       0.641E-03,      117.09E-03,
  -868.00000E-06,       0.631E-03,      115.03E-03,
  -867.20000E-06,       0.306E-03,      118.19E-03,
  -866.40000E-06,       0.813E-03,      115.69E-03,
  -865.60000E-06,       0.084E-03,      115.37E-03,
  -864.80000E-06,       0.638E-03,      115.56E-03,
  -864.00000E-06,       0.744E-03,      114.31E-03,
  -863.20000E-06,       0.422E-03,      107.78E-03,
  -862.40000E-06,       0.516E-03,      118.84E-03,
  -861.60000E-06,       0.819E-03,      126.03E-03,
  -860.80000E-06,       0.884E-03,      116.75E-03,
  -860.00000E-06,       0.328E-03,      112.47E-03,
  -859.20000E-06,       0.716E-03,      115.19E-03,
  -858.40000E-06,       0.375E-03,      116.91E-03,
  -857.60000E-06,       0.900E-03,      115.91E-03,
  -856.80000E-06,       0.644E-03,      118.53E-03,
  -856.00000E-06,       1.047E-03,      116.25E-03,
  -855.20000E-06,       1.237E-03,      116.31E-03,
  -854.40000E-06,       1.041E-03,      114.41E-03,
  -853.60000E-06,       1.063E-03,      116.19E-03,
  -852.80000E-06,       1.191E-03,      115.13E-03,
  -852.00000E-06,       1.316E-03,      113.78E-03,
  -851.20000E-06,       1.484E-03,      113.06E-03,
  -850.40000E-06,       1.341E-03,      113.94E-03,
  -849.60000E-06,       1.678E-03,      112.47E-03,
  -848.80000E-06,       1.716E-03,      112.97E-03,
  -848.00000E-06,       1.566E-03,      111.34E-03,
  -847.20000E-06,       1.853E-03,      110.91E-03,
  -846.40000E-06,       1.997E-03,      105.72E-03,
  -845.60000E-06,       1.700E-03,      117.38E-03,
  -844.80000E-06,       2.019E-03,      115.03E-03,
  -844.00000E-06,       1.872E-03,      135.63E-03,
  -843.20000E-06,       2.575E-03,      108.06E-03,
  -842.40000E-06,       2.375E-03,      110.25E-03,
  -841.60000E-06,       2.762E-03,      110.75E-03,
  -840.80000E-06,       3.609E-03,      108.50E-03,
  -840.00000E-06,       3.881E-03,      108.66E-03,
  -839.20000E-06,       4.497E-03,      105.03E-03,
  -838.40000E-06,       5.997E-03,      103.19E-03,
  -837.60000E-06,       6.750E-03,      104.34E-03,
  -836.80000E-06,       7.362E-03,       95.06E-03,
  -836.00000E-06,       8.412E-03,       92.25E-03,
  -835.20000E-06,       8.284E-03,       89.00E-03,
  -834.40000E-06,       8.728E-03,       87.13E-03,
  -833.60000E-06,      10.269E-03,       96.50E-03,
  -832.80000E-06,      12.438E-03,       64.59E-03,
  -832.00000E-06,      14.638E-03,       77.88E-03,
  -831.20000E-06,      16.331E-03,       69.38E-03,
  -830.40000E-06,      15.744E-03,       64.91E-03,
  -829.60000E-06,      13.528E-03,       62.06E-03,
  -828.80000E-06,      11.469E-03,       60.91E-03,
  -828.00000E-06,       9.237E-03,       60.06E-03,
  -827.20000E-06,       7.522E-03,       65.06E-03,
  -826.40000E-06,       6.744E-03,       70.09E-03,
  -825.60000E-06,       5.412E-03,       74.97E-03,
  -824.80000E-06,       5.084E-03,       75.63E-03,
  -824.00000E-06,       4.128E-03,       69.00E-03,
  -823.20000E-06,       3.669E-03,       64.34E-03,
  -822.40000E-06,       3.037E-03,       67.50E-03,
  -821.60000E-06,       2.722E-03,       58.47E-03,
  -820.80000E-06,       2.144E-03,       63.12E-03,
  -820.00000E-06,       2.684E-03,       68.00E-03,
  -819.20000E-06,       2.122E-03,       66.78E-03,
  -818.40000E-06,       2.216E-03,       69.69E-03,
  -817.60000E-06,       1.659E-03,       77.47E-03,
  -816.80000E-06,       2.097E-03,       80.47E-03,
  -816.00000E-06,       2.013E-03,       75.66E-03,
  -815.20000E-06,       0.913E-03,       89.56E-03,
  -814.40000E-06,       0.962E-03,       93.53E-03,
  -813.60000E-06,       1.363E-03,       97.03E-03,
  -812.80000E-06,       1.203E-03,       97.03E-03,
  -812.00000E-06,       0.916E-03,      101.41E-03,
  -811.20000E-06,       1.300E-03,      100.34E-03,
  -810.40000E-06,       1.063E-03,       88.97E-03,
  -809.60000E-06,       0.716E-03,       98.06E-03,
  -808.80000E-06,       1.497E-03,       92.47E-03,
  -808.00000E-06,       0.597E-03,       95.97E-03,
  -807.20000E-06,       0.656E-03,       97.28E-03,
  -806.40000E-06,       0.991E-03,       98.06E-03,
  -805.60000E-06,       0.897E-03,      102.91E-03,
  -804.80000E-06,       0.541E-03,      107.03E-03,
  -804.00000E-06,       0.722E-03,      105.41E-03,
  -803.20000E-06,       0.544E-03,      106.34E-03,
  -802.40000E-06,       0.484E-03,      113.19E-03,
  -801.60000E-06,       0.672E-03,      109.66E-03,
  -800.80000E-06,       0.653E-03,      110.84E-03,
  -800.00000E-06,       0.525E-03,      110.91E-03,
  -799.20000E-06,       0.300E-03,      112.06E-03,
  -798.40000E-06,       0.441E-03,      106.91E-03,
  -797.60000E-06,       0.656E-03,      105.03E-03,
  -796.80000E-06,       0.625E-03,      107.41E-03,
  -796.00000E-06,       0.484E-03,      110.34E-03,
  -795.20000E-06,       0.341E-03,      110.97E-03,
  -794.40000E-06,       0.344E-03,      110.06E-03,
  -793.60000E-06,       0.747E-03,      112.47E-03,
  -792.80000E-06,       0.478E-03,      112.78E-03,
  -792.00000E-06,       0.019E-03,      112.94E-03,
  -791.20000E-06,       0.641E-03,      109.94E-03,
  -790.40000E-06,       0.241E-03,      115.03E-03,
  -789.60000E-06,       0.400E-03,      113.44E-03,
  -788.80000E-06,       0.569E-03,      111.19E-03,
  -788.00000E-06,       0.481E-03,      112.91E-03,
  -787.20000E-06,       0.344E-03,      111.03E-03,
  -786.40000E-06,       0.597E-03,      113.12E-03,
  -785.60000E-06,       0.350E-03,      113.91E-03,
  -784.80000E-06,       0.041E-03,      112.06E-03,
  -784.00000E-06,       0.172E-03,      116.09E-03,
  -783.20000E-06,       0.591E-03,      113.88E-03,
  -782.40000E-06,       0.619E-03,      116.06E-03,
  -781.60000E-06,       0.456E-03,      115.66E-03,
  -780.80000E-06,       0.375E-03,      110.84E-03,
  -780.00000E-06,       0.650E-03,      116.97E-03,
  -779.20000E-06,       0.338E-03,      115.00E-03,
  -778.40000E-06,       0.881E-03,      111.66E-03,
  -777.60000E-06,       0.400E-03,      116.41E-03,
  -776.80000E-06,       0.419E-03,      110.38E-03,
  -776.00000E-06,       0.284E-03,      112.28E-03,
  -775.20000E-06,       0.375E-03,      112.19E-03,
  -774.40000E-06,      -0.053E-03,      113.72E-03,
  -773.60000E-06,       0.278E-03,      112.66E-03,
  -772.80000E-06,       0.219E-03,      118.00E-03,
  -772.00000E-06,       0.241E-03,      116.78E-03,
  -771.20000E-06,       0.063E-03,      113.38E-03,
  -770.40000E-06,       0.116E-03,      115.03E-03,
  -769.60000E-06,       0.281E-03,      117.19E-03,
  -768.80000E-06,       0.550E-03,      120.34E-03,
  -768.00000E-06,       0.266E-03,      115.06E-03,
  -767.20000E-06,       0.516E-03,      116.09E-03,
  -766.40000E-06,       0.150E-03,      116.72E-03,
  -765.60000E-06,       0.362E-03,      118.25E-03,
  -764.80000E-06,       0.350E-03,      113.88E-03,
  -764.00000E-06,       0.209E-03,      121.12E-03,
  -763.20000E-06,      -0.009E-03,      127.34E-03,
  -762.40000E-06,       0.056E-03,      119.53E-03,
  -761.60000E-06,       0.531E-03,      119.91E-03,
  -760.80000E-06,       0.178E-03,      120.06E-03,
  -760.00000E-06,       0.653E-03,      116.22E-03,
  -759.20000E-06,       0.600E-03,      112.31E-03,
  -758.40000E-06,      -0.381E-03,      114.50E-03,
  -757.60000E-06,       0.456E-03,      117.97E-03,
  -756.80000E-06,       0.466E-03,      115.28E-03,
  -756.00000E-06,       0.147E-03,      118.06E-03,
  -755.20000E-06,      -0.025E-03,      119.41E-03,
  -754.40000E-06,       0.316E-03,      117.78E-03,
  -753.60000E-06,       0.262E-03,      120.06E-03,
  -752.80000E-06,       0.266E-03,      122.09E-03,
  -752.00000E-06,      -0.159E-03,      115.13E-03,
  -751.20000E-06,       0.262E-03,      120.62E-03,
  -750.40000E-06,       0.144E-03,      111.87E-03,
  -749.60000E-06,       0.438E-03,      118.66E-03,
  -748.80000E-06,      -0.203E-03,      118.75E-03,
  -748.00000E-06,       0.056E-03,      118.31E-03,
  -747.20000E-06,      -0.053E-03,      102.25E-03,
  -746.40000E-06,       0.272E-03,      115.00E-03,
  -745.60000E-06,       0.081E-03,      115.66E-03,
  -744.80000E-06,      -0.075E-03,      119.56E-03,
  -744.00000E-06,      -0.194E-03,      115.53E-03,
  -743.20000E-06,       0.484E-03,      117.03E-03,
  -742.40000E-06,       0.278E-03,      117.19E-03,
  -741.60000E-06,      -0.075E-03,      118.38E-03,
  -740.80000E-06,       0.244E-03,      117.09E-03,
  -740.00000E-06,      -0.056E-03,      115.19E-03,
  -739.20000E-06,       0.106E-03,      116.47E-03,
  -738.40000E-06,       0.425E-03,      115.97E-03,
  -737.60000E-06,       0.191E-03,      115.72E-03,
  -736.80000E-06,       0.297E-03,      117.12E-03,
  -736.00000E-06,       0.025E-03,      104.06E-03,
  -735.20000E-06,      -0.066E-03,      115.03E-03,
  -734.40000E-06,       0.075E-03,      117.88E-03,
  -733.60000E-06,       0.137E-03,      118.97E-03,
  -732.80000E-06,      -0.147E-03,      122.34E-03,
  -732.00000E-06,       0.097E-03,      110.72E-03,
  -731.20000E-06,       0.163E-03,      111.63E-03,
  -730.40000E-06,       0.250E-03,      116.06E-03,
  -729.60000E-06,       0.075E-03,      115.91E-03,
  -728.80000E-06,       0.338E-03,      116.47E-03,
  -728.00000E-06,       0.653E-03,      119.09E-03,
  -727.20000E-06,       0.144E-03,      115.47E-03,
  -726.40000E-06,       0.244E-03,      115.50E-03,
  -725.60000E-06,      -0.069E-03,      117.03E-03,
  -724.80000E-06,       0.300E-03,      124.78E-03,
  -724.00000E-06,       0.697E-03,      118.09E-03,
  -723.20000E-06,      -0.069E-03,      111.06E-03,
  -722.40000E-06,       0.416E-03,      115.19E-03,
  -721.60000E-06,       0.028E-03,      123.94E-03,
  -720.80000E-06,       0.419E-03,      120.31E-03,
  -720.00000E-06,       0.197E-03,      112.50E-03,
  -719.20000E-06,      -0.063E-03,      113.09E-03,
  -718.40000E-06,      -0.238E-03,      116.41E-03,
  -717.60000E-06,       0.134E-03,      118.34E-03,
  -716.80000E-06,       0.191E-03,      113.22E-03,
  -716.00000E-06,       0.625E-03,      115.09E-03,
  -715.20000E-06,       0.134E-03,      116.50E-03,
  -714.40000E-06,       0.075E-03,      116.25E-03,
  -713.60000E-06,       0.338E-03,      106.06E-03,
  -712.80000E-06,       0.253E-03,      109.13E-03,
  -712.00000E-06,      -0.056E-03,      118.44E-03,
  -711.20000E-06,       0.044E-03,      114.97E-03,
  -710.40000E-06,       0.141E-03,      113.88E-03,
  -709.60000E-06,       0.141E-03,      120.47E-03,
  -708.80000E-06,      -0.209E-03,      118.25E-03,
  -708.00000E-06,      -0.175E-03,      121.84E-03,
  -707.20000E-06,       0.134E-03,      111.59E-03,
  -706.40000E-06,       0.453E-03,      116.19E-03,
  -705.60000E-06,      -0.053E-03,      118.97E-03,
  -704.80000E-06,      -0.022E-03,      124.34E-03,
  -704.00000E-06,       0.200E-03,      117.03E-03,
  -703.20000E-06,       0.281E-03,      116.06E-03,
  -702.40000E-06,      -0.453E-03,      117.66E-03,
  -701.60000E-06,       0.259E-03,      117.12E-03,
  -700.80000E-06,      -0.053E-03,      118.97E-03,
  -700.00000E-06,       0.100E-03,      117.84E-03,
  -699.20000E-06,       0.241E-03,      117.59E-03,
  -698.40000E-06,      -0.144E-03,      118.19E-03,
  -697.60000E-06,       0.597E-03,      116.97E-03,
  -696.80000E-06,       0.178E-03,      118.78E-03,
  -696.00000E-06,       0.209E-03,      118.63E-03,
  -695.20000E-06,       0.316E-03,      117.28E-03,
  -694.40000E-06,      -0.028E-03,      117.56E-03,
  -693.60000E-06,       0.613E-03,      120.62E-03,
  -692.80000E-06,      -0.006E-03,      115.19E-03,
  -692.00000E-06,       0.297E-03,      113.66E-03,
  -691.20000E-06,       0.284E-03,      117.12E-03,
  -690.40000E-06,      -0.034E-03,      118.97E-03,
  -689.60000E-06,       0.081E-03,      115.84E-03,
  -688.80000E-06,       0.344E-03,      123.59E-03,
  -688.00000E-06,      -0.094E-03,      118.19E-03,
  -687.20000E-06,       0.116E-03,      116.97E-03,
  -686.40000E-06,       0.300E-03,      116.34E-03,
  -685.60000E-06,      -0.003E-03,      116.72E-03,
  -684.80000E-06,       0.063E-03,      117.19E-03,
  -684.00000E-06,       0.319E-03,      116.66E-03,
  -683.20000E-06,       0.419E-03,      117.41E-03,
  -682.40000E-06,      -0.144E-03,      117.03E-03,
  -681.60000E-06,       0.284E-03,      122.31E-03,
  -680.80000E-06,       0.259E-03,      121.47E-03,
  -680.00000E-06,       0.238E-03,      114.97E-03,
  -679.20000E-06,       0.497E-03,      115.87E-03,
  -678.40000E-06,       0.003E-03,      124.47E-03,
  -677.60000E-06,       0.219E-03,      122.09E-03,
  -676.80000E-06,       0.266E-03,      118.31E-03,
  -676.00000E-06,       0.041E-03,      113.19E-03,
  -675.20000E-06,       0.422E-03,      117.72E-03,
  -674.40000E-06,       0.300E-03,      122.59E-03,
  -673.60000E-06,       0.297E-03,      116.22E-03,
  -672.80000E-06,       0.025E-03,       75.06E-03,
  -672.00000E-06,       0.000E-03,      113.19E-03,
  -671.20000E-06,      -0.106E-03,      112.75E-03,
  -670.40000E-06,       0.000E-03,      122.06E-03,
  -669.60000E-06,      -0.025E-03,      120.09E-03,
  -668.80000E-06,      -0.269E-03,      113.50E-03,
  -668.00000E-06,       0.100E-03,      118.66E-03,
  -667.20000E-06,       0.681E-03,      108.06E-03,
  -666.40000E-06,      -0.009E-03,      119.03E-03,
  -665.60000E-06,      -0.075E-03,      122.78E-03,
  -664.80000E-06,       0.116E-03,      120.09E-03,
  -664.00000E-06,       0.259E-03,      111.06E-03,
  -663.20000E-06,       0.347E-03,      117.62E-03,
  -662.40000E-06,       0.172E-03,      122.34E-03,
  -661.60000E-06,       0.012E-03,      117.22E-03,
  -660.80000E-06,      -0.006E-03,      122.28E-03,
  -660.00000E-06,       0.297E-03,      118.53E-03,
  -659.20000E-06,       0.650E-03,      116.03E-03,
  -658.40000E-06,       0.484E-03,      116.84E-03,
  -657.60000E-06,       0.147E-03,      119.44E-03,
  -656.80000E-06,       0.172E-03,      121.00E-03,
  -656.00000E-06,       0.163E-03,      123.19E-03,
  -655.20000E-06,       0.575E-03,      117.72E-03,
  -654.40000E-06,       0.606E-03,      117.28E-03,
  -653.60000E-06,       0.550E-03,      116.37E-03,
  -652.80000E-06,       0.497E-03,      120.34E-03,
  -652.00000E-06,      -0.209E-03,      121.03E-03,
  -651.20000E-06,       0.003E-03,      112.06E-03,
  -650.40000E-06,       0.619E-03,      125.91E-03,
  -649.60000E-06,       0.256E-03,      119.66E-03,
  -648.80000E-06,       0.328E-03,      119.13E-03,
  -648.00000E-06,       0.391E-03,      111.72E-03,
  -647.20000E-06,       0.362E-03,      112.59E-03,
  -646.40000E-06,       0.147E-03,      122.22E-03,
  -645.60000E-06,       0.178E-03,      122.31E-03,
  -644.80000E-06,       0.047E-03,      122.06E-03,
  -644.00000E-06,       0.256E-03,      117.66E-03,
  -643.20000E-06,       0.659E-03,      118.19E-03,
  -642.40000E-06,       0.412E-03,      115.47E-03,
  -641.60000E-06,       0.150E-03,      117.12E-03,
  -640.80000E-06,       0.594E-03,      122.09E-03,
  -640.00000E-06,      -0.344E-03,      119.06E-03,
  -639.20000E-06,       0.116E-03,      117.19E-03,
  -638.40000E-06,       0.197E-03,      119.94E-03,
  -637.60000E-06,      -0.203E-03,      114.31E-03,
  -636.80000E-06,       0.541E-03,      113.47E-03,
  -636.00000E-06,       0.297E-03,      121.50E-03,
  -635.20000E-06,       0.000E-03,      119.72E-03,
  -634.40000E-06,       0.481E-03,      125.34E-03,
  -633.60000E-06,       0.156E-03,      123.72E-03,
  -632.80000E-06,      -0.038E-03,      119.19E-03,
  -632.00000E-06,       0.312E-03,      115.53E-03,
  -631.20000E-06,      -0.106E-03,      118.78E-03,
  -630.40000E-06,      -0.009E-03,      113.03E-03,
  -629.60000E-06,       0.181E-03,      122.78E-03,
  -628.80000E-06,       0.181E-03,      114.34E-03,
  -628.00000E-06,       0.041E-03,      117.19E-03,
  -627.20000E-06,       0.112E-03,      123.00E-03,
  -626.40000E-06,       0.094E-03,      117.78E-03,
  -625.60000E-06,      -0.084E-03,      118.50E-03,
  -624.80000E-06,       0.581E-03,      120.28E-03,
  -624.00000E-06,       0.422E-03,      117.72E-03,
  -623.20000E-06,       0.375E-03,      116.97E-03,
  -622.40000E-06,       0.191E-03,      116.25E-03,
  -621.60000E-06,       0.112E-03,      121.88E-03,
  -620.80000E-06,      -0.056E-03,      121.62E-03,
  -620.00000E-06,       0.222E-03,      114.31E-03,
  -619.20000E-06,       0.525E-03,      118.84E-03,
  -618.40000E-06,       0.269E-03,      120.75E-03,
  -617.60000E-06,      -0.388E-03,      122.25E-03,
  -616.80000E-06,       0.484E-03,      111.47E-03,
  -616.00000E-06,       0.356E-03,      118.06E-03,
  -615.20000E-06,      -0.175E-03,      118.63E-03,
  -614.40000E-06,      -0.238E-03,      118.28E-03,
  -613.60000E-06,       0.297E-03,      117.62E-03,
  -612.80000E-06,      -0.106E-03,      117.09E-03,
  -612.00000E-06,      -0.044E-03,      117.47E-03,
  -611.20000E-06,       0.181E-03,      116.19E-03,
  -610.40000E-06,       0.112E-03,      115.19E-03,
  -609.60000E-06,      -0.025E-03,      119.50E-03,
  -608.80000E-06,       0.116E-03,      118.00E-03,
  -608.00000E-06,      -0.206E-03,      116.50E-03,
  -607.20000E-06,      -0.003E-03,      117.78E-03,
